section_id,enrollment_count,created_at
1372,0,2019-11-02T22:14:31.461852+00:00
5354,0,2019-11-02T22:14:31.517339+00:00
2260,0,2019-11-02T22:14:31.546199+00:00
2530,0,2019-11-02T22:14:31.546442+00:00
1901,0,2019-11-02T22:14:31.612991+00:00
3278,0,2019-11-02T22:14:31.660503+00:00
1068,0,2019-11-02T22:14:31.76639+00:00
3226,0,2019-11-02T22:14:31.818592+00:00
1187,0,2019-11-02T22:14:31.84911+00:00
1903,0,2019-11-02T22:14:31.913541+00:00
3417,0,2019-11-02T22:14:31.975134+00:00
732,0,2019-11-02T22:14:32.016883+00:00
393,0,2019-11-02T22:14:32.152391+00:00
578,0,2019-11-02T22:14:32.152766+00:00
33,0,2019-11-02T22:14:32.37592+00:00
3223,0,2019-11-02T22:14:32.377183+00:00
1846,0,2019-11-02T22:14:32.377848+00:00
1820,0,2019-11-02T22:14:32.378703+00:00
2477,0,2019-11-02T22:14:32.379564+00:00
635,0,2019-11-02T22:14:32.430888+00:00
2844,0,2019-11-02T22:14:32.433766+00:00
3057,0,2019-11-02T22:14:32.453671+00:00
2068,0,2019-11-02T22:14:32.514562+00:00
2286,0,2019-11-02T22:14:32.51621+00:00
2239,0,2019-11-02T22:14:32.518886+00:00
1013,0,2019-11-02T22:14:32.519829+00:00
688,0,2019-11-02T22:14:32.520602+00:00
74,0,2019-11-02T22:14:32.522233+00:00
898,0,2019-11-02T22:14:32.523762+00:00
1955,0,2019-11-02T22:14:32.559972+00:00
2298,0,2019-11-02T22:14:32.561057+00:00
360,0,2019-11-02T22:14:32.56201+00:00
4273,0,2019-11-02T22:14:32.56281+00:00
2031,0,2019-11-02T22:14:32.56359+00:00
4797,0,2019-11-02T22:14:32.564343+00:00
1685,0,2019-11-02T22:14:32.565221+00:00
2788,0,2019-11-02T22:14:32.565458+00:00
1337,0,2019-11-02T22:14:32.566264+00:00
1897,0,2019-11-02T22:14:32.570935+00:00
621,0,2019-11-02T22:14:32.617298+00:00
3187,0,2019-11-02T22:14:32.631261+00:00
1233,0,2019-11-02T22:14:32.632872+00:00
1731,0,2019-11-02T22:14:32.639316+00:00
1962,0,2019-11-02T22:14:32.642021+00:00
234,0,2019-11-02T22:14:32.642848+00:00
3172,0,2019-11-02T22:14:32.66452+00:00
1753,0,2019-11-02T22:14:32.664809+00:00
1850,0,2019-11-02T22:14:32.670789+00:00
2760,0,2019-11-02T22:14:32.670855+00:00
395,0,2019-11-02T22:14:32.67097+00:00
2649,0,2019-11-02T22:14:32.671871+00:00
1453,0,2019-11-02T22:14:32.672831+00:00
2408,0,2019-11-02T22:14:32.673651+00:00
2674,0,2019-11-02T22:14:32.676148+00:00
2217,0,2019-11-02T22:14:32.703237+00:00
2625,0,2019-11-02T22:14:32.709633+00:00
3000,0,2019-11-02T22:14:32.70989+00:00
2131,0,2019-11-02T22:14:32.746597+00:00
1892,0,2019-11-02T22:14:32.747761+00:00
1794,0,2019-11-02T22:14:32.748211+00:00
1127,0,2019-11-02T22:14:32.772262+00:00
409,0,2019-11-02T22:14:32.772642+00:00
2016,0,2019-11-02T22:14:32.78146+00:00
2285,0,2019-11-02T22:14:32.81854+00:00
1909,0,2019-11-02T22:14:32.823003+00:00
2137,0,2019-11-02T22:14:32.851094+00:00
2905,0,2019-11-02T22:14:32.851358+00:00
299,0,2019-11-02T22:14:32.851585+00:00
2950,0,2019-11-02T22:14:32.892882+00:00
168,0,2019-11-02T22:14:32.942852+00:00
338,0,2019-11-02T22:14:32.949844+00:00
509,0,2019-11-02T22:14:33.010106+00:00
2944,0,2019-11-02T22:14:33.043831+00:00
3221,0,2019-11-02T22:14:33.050615+00:00
1131,0,2019-11-02T22:14:33.124691+00:00
279,0,2019-11-02T22:14:33.157061+00:00
3171,0,2019-11-02T22:14:33.157393+00:00
1677,0,2019-11-02T22:14:33.223051+00:00
2616,0,2019-11-02T22:14:33.258574+00:00
1787,0,2019-11-02T22:14:33.258875+00:00
2735,0,2019-11-02T22:14:33.350311+00:00
982,0,2019-11-02T22:14:33.350648+00:00
2876,0,2019-11-02T22:14:33.351836+00:00
3135,0,2019-11-02T22:14:33.35317+00:00
2178,0,2019-11-02T22:14:33.377+00:00
623,0,2019-11-02T22:14:33.38444+00:00
2845,0,2019-11-02T22:14:33.43423+00:00
1285,0,2019-11-02T22:14:33.4353+00:00
217,0,2019-11-02T22:14:33.441754+00:00
1793,0,2019-11-02T22:14:33.497928+00:00
2879,0,2019-11-02T22:14:33.498913+00:00
2245,0,2019-11-02T22:14:33.499087+00:00
2340,0,2019-11-02T22:14:33.499922+00:00
3008,0,2019-11-02T22:14:33.500705+00:00
2981,0,2019-11-02T22:14:33.528933+00:00
541,0,2019-11-02T22:14:33.529151+00:00
2397,0,2019-11-02T22:14:33.566+00:00
2654,0,2019-11-02T22:14:33.567852+00:00
526,0,2019-11-02T22:14:33.568115+00:00
1316,0,2019-11-02T22:14:33.568944+00:00
2529,0,2019-11-02T22:14:33.569746+00:00
2662,0,2019-11-02T22:14:33.58706+00:00
2527,0,2019-11-02T22:14:33.588736+00:00
521,0,2019-11-02T22:14:33.654808+00:00
1119,0,2019-11-02T22:14:33.655157+00:00
290,0,2019-11-02T22:14:33.656183+00:00
1922,0,2019-11-02T22:14:33.657129+00:00
1841,0,2019-11-02T22:14:33.658109+00:00
1624,0,2019-11-02T22:14:33.691865+00:00
44,0,2019-11-02T22:14:33.692453+00:00
684,0,2019-11-02T22:14:33.692819+00:00
347,0,2019-11-02T22:14:33.693115+00:00
226,0,2019-11-02T22:14:33.69404+00:00
922,0,2019-11-02T22:14:33.694857+00:00
3338,0,2019-11-02T22:14:33.69581+00:00
692,0,2019-11-02T22:14:33.698725+00:00
672,0,2019-11-02T22:14:33.744273+00:00
2242,0,2019-11-02T22:14:33.744588+00:00
2962,0,2019-11-02T22:14:33.745986+00:00
2742,0,2019-11-02T22:14:33.746215+00:00
2603,0,2019-11-02T22:14:33.765678+00:00
1843,0,2019-11-02T22:14:33.76666+00:00
4375,0,2019-11-02T22:14:33.768689+00:00
1916,0,2019-11-02T22:14:33.796377+00:00
516,0,2019-11-02T22:14:33.796864+00:00
2350,0,2019-11-02T22:14:33.797087+00:00
2736,0,2019-11-02T22:14:33.797364+00:00
142,0,2019-11-02T22:14:33.798197+00:00
2972,0,2019-11-02T22:14:33.799289+00:00
2636,0,2019-11-02T22:14:33.869368+00:00
349,0,2019-11-02T22:14:33.869758+00:00
2701,0,2019-11-02T22:14:33.900516+00:00
2856,0,2019-11-02T22:14:33.911892+00:00
2746,0,2019-11-02T22:14:33.912252+00:00
127,0,2019-11-02T22:14:33.912515+00:00
1290,0,2019-11-02T22:14:33.912794+00:00
332,0,2019-11-02T22:14:33.91608+00:00
2637,0,2019-11-02T22:14:33.946047+00:00
394,0,2019-11-02T22:14:33.946767+00:00
519,0,2019-11-02T22:14:34.003182+00:00
3285,0,2019-11-02T22:14:34.01246+00:00
912,0,2019-11-02T22:14:34.012809+00:00
3280,0,2019-11-02T22:14:34.029039+00:00
5346,0,2019-11-02T22:14:34.035141+00:00
5162,0,2019-11-02T22:14:34.072533+00:00
628,0,2019-11-02T22:14:34.072898+00:00
2748,0,2019-11-02T22:14:34.073174+00:00
400,0,2019-11-02T22:14:34.073482+00:00
2652,0,2019-11-02T22:14:34.073687+00:00
1818,0,2019-11-02T22:14:34.101138+00:00
4837,0,2019-11-02T22:14:34.140905+00:00
2802,0,2019-11-02T22:14:34.141432+00:00
1298,0,2019-11-02T22:14:34.170109+00:00
1073,0,2019-11-02T22:14:34.199792+00:00
3413,0,2019-11-02T22:14:34.200158+00:00
412,0,2019-11-02T22:14:34.204205+00:00
1862,0,2019-11-02T22:14:34.260357+00:00
735,0,2019-11-02T22:14:34.264783+00:00
3116,0,2019-11-02T22:14:34.312337+00:00
413,0,2019-11-02T22:14:34.312657+00:00
2236,0,2019-11-02T22:14:34.322671+00:00
64,0,2019-11-02T22:14:34.446376+00:00
4307,0,2019-11-02T22:14:34.448521+00:00
5144,0,2019-11-02T22:14:34.481817+00:00
2818,0,2019-11-02T22:14:34.483337+00:00
3088,0,2019-11-02T22:14:34.484353+00:00
1586,0,2019-11-02T22:14:34.485263+00:00
352,0,2019-11-02T22:14:34.486109+00:00
39,0,2019-11-02T22:14:34.486301+00:00
1890,0,2019-11-02T22:14:34.486852+00:00
589,0,2019-11-02T22:14:34.487698+00:00
4098,0,2019-11-02T22:14:34.50912+00:00
3068,0,2019-11-02T22:14:34.517443+00:00
174,0,2019-11-02T22:14:34.546078+00:00
403,0,2019-11-02T22:14:34.546428+00:00
353,0,2019-11-02T22:14:34.546792+00:00
3928,0,2019-11-02T22:14:34.585952+00:00
904,0,2019-11-02T22:14:34.586546+00:00
2153,0,2019-11-02T22:14:34.649551+00:00
2210,0,2019-11-02T22:14:34.649913+00:00
1696,0,2019-11-02T22:14:34.694841+00:00
2232,0,2019-11-02T22:14:34.703393+00:00
2677,0,2019-11-02T22:14:34.704913+00:00
1571,0,2019-11-02T22:14:34.705137+00:00
1130,0,2019-11-02T22:14:34.706409+00:00
2219,0,2019-11-02T22:14:34.744698+00:00
1395,0,2019-11-02T22:14:34.746536+00:00
3010,0,2019-11-02T22:14:34.747242+00:00
962,0,2019-11-02T22:14:34.747433+00:00
1633,0,2019-11-02T22:14:34.748544+00:00
734,0,2019-11-02T22:14:34.784536+00:00
4718,0,2019-11-02T22:14:34.785821+00:00
3465,0,2019-11-02T22:14:34.794166+00:00
25,0,2019-11-02T22:14:34.794854+00:00
576,0,2019-11-02T22:14:34.795115+00:00
1126,0,2019-11-02T22:14:34.796037+00:00
4327,0,2019-11-02T22:14:34.819415+00:00
126,0,2019-11-02T22:14:34.819743+00:00
416,0,2019-11-02T22:14:34.820322+00:00
2436,0,2019-11-02T22:14:34.867149+00:00
2352,0,2019-11-02T22:14:34.868025+00:00
1236,0,2019-11-02T22:14:34.868104+00:00
2297,0,2019-11-02T22:14:34.900709+00:00
297,0,2019-11-02T22:14:34.90111+00:00
417,0,2019-11-02T22:14:34.901666+00:00
2496,0,2019-11-02T22:14:34.902127+00:00
2899,0,2019-11-02T22:14:34.934029+00:00
2096,0,2019-11-02T22:14:34.934859+00:00
236,0,2019-11-02T22:14:34.935129+00:00
738,0,2019-11-02T22:14:34.935372+00:00
3118,0,2019-11-02T22:14:34.960584+00:00
2199,0,2019-11-02T22:14:34.96091+00:00
1141,0,2019-11-02T22:14:35.004979+00:00
1239,0,2019-11-02T22:14:35.006577+00:00
2084,0,2019-11-02T22:14:35.006851+00:00
3045,0,2019-11-02T22:14:35.025299+00:00
2733,0,2019-11-02T22:14:35.055958+00:00
2858,0,2019-11-02T22:14:35.05706+00:00
1902,0,2019-11-02T22:14:35.064041+00:00
1014,0,2019-11-02T22:14:35.103551+00:00
1461,0,2019-11-02T22:14:35.104643+00:00
2859,0,2019-11-02T22:14:35.129297+00:00
2515,0,2019-11-02T22:14:35.138853+00:00
2679,0,2019-11-02T22:14:35.200082+00:00
1797,0,2019-11-02T22:14:35.247873+00:00
4017,0,2019-11-02T22:14:35.248332+00:00
3192,0,2019-11-02T22:14:35.248817+00:00
1689,0,2019-11-02T22:14:35.305099+00:00
3496,0,2019-11-02T22:14:35.30672+00:00
3074,0,2019-11-02T22:14:35.332132+00:00
1017,0,2019-11-02T22:14:35.410854+00:00
871,0,2019-11-02T22:14:35.411255+00:00
2639,0,2019-11-02T22:14:35.512904+00:00
1518,0,2019-11-02T22:14:35.545712+00:00
2954,0,2019-11-02T22:14:35.549139+00:00
2710,0,2019-11-02T22:14:35.552018+00:00
627,0,2019-11-02T22:14:35.55287+00:00
2569,0,2019-11-02T22:14:35.611552+00:00
3063,0,2019-11-02T22:14:35.612826+00:00
2349,0,2019-11-02T22:14:35.613483+00:00
1610,0,2019-11-02T22:14:35.614354+00:00
285,0,2019-11-02T22:14:35.614853+00:00
366,0,2019-11-02T22:14:35.615686+00:00
537,0,2019-11-02T22:14:35.619178+00:00
3235,0,2019-11-02T22:14:35.620237+00:00
4459,0,2019-11-02T22:14:35.621101+00:00
3018,0,2019-11-02T22:14:35.622857+00:00
3898,0,2019-11-02T22:14:35.623089+00:00
5153,0,2019-11-02T22:14:35.623985+00:00
3115,0,2019-11-02T22:14:35.62593+00:00
1144,0,2019-11-02T22:14:35.626741+00:00
2630,0,2019-11-02T22:14:35.626847+00:00
287,0,2019-11-02T22:14:35.628546+00:00
4511,0,2019-11-02T22:14:35.630718+00:00
1303,0,2019-11-02T22:14:35.631218+00:00
1985,0,2019-11-02T22:14:35.650725+00:00
523,0,2019-11-02T22:14:35.691013+00:00
476,0,2019-11-02T22:14:35.692117+00:00
2018,0,2019-11-02T22:14:35.697904+00:00
1376,0,2019-11-02T22:14:35.698875+00:00
2240,0,2019-11-02T22:14:35.743867+00:00
2922,0,2019-11-02T22:14:35.750907+00:00
2191,0,2019-11-02T22:14:35.804109+00:00
1796,0,2019-11-02T22:14:35.80524+00:00
69,0,2019-11-02T22:14:35.810127+00:00
769,0,2019-11-02T22:14:35.810251+00:00
1435,0,2019-11-02T22:14:35.810548+00:00
362,0,2019-11-02T22:14:35.810801+00:00
2921,0,2019-11-02T22:14:35.81085+00:00
1792,0,2019-11-02T22:14:35.811253+00:00
2852,0,2019-11-02T22:14:35.881444+00:00
1900,0,2019-11-02T22:14:35.89115+00:00
2195,0,2019-11-02T22:14:35.946308+00:00
930,0,2019-11-02T22:14:35.953205+00:00
189,0,2019-11-02T22:14:35.953544+00:00
2806,0,2019-11-02T22:14:35.953802+00:00
1071,0,2019-11-02T22:14:36.204191+00:00
2356,0,2019-11-02T22:14:36.206229+00:00
2680,0,2019-11-02T22:14:36.26591+00:00
2714,0,2019-11-02T22:14:36.285964+00:00
2759,0,2019-11-02T22:14:36.286855+00:00
2943,0,2019-11-02T22:14:36.304672+00:00
1636,0,2019-11-02T22:14:36.305016+00:00
307,0,2019-11-02T22:14:36.305381+00:00
1349,0,2019-11-02T22:14:36.343893+00:00
2545,0,2019-11-02T22:14:36.344562+00:00
2476,0,2019-11-02T22:14:36.344822+00:00
2795,0,2019-11-02T22:14:36.345084+00:00
697,0,2019-11-02T22:14:36.371373+00:00
829,0,2019-11-02T22:14:36.371756+00:00
2928,0,2019-11-02T22:14:36.371979+00:00
3169,0,2019-11-02T22:14:36.380708+00:00
2731,0,2019-11-02T22:14:36.382779+00:00
873,0,2019-11-02T22:14:36.427014+00:00
2635,0,2019-11-02T22:14:36.455984+00:00
3245,0,2019-11-02T22:14:36.456464+00:00
2718,0,2019-11-02T22:14:36.456736+00:00
1819,0,2019-11-02T22:14:36.456992+00:00
1592,0,2019-11-02T22:14:36.458009+00:00
4538,0,2019-11-02T22:14:36.459096+00:00
1737,0,2019-11-02T22:14:36.459426+00:00
4360,0,2019-11-02T22:14:36.502763+00:00
152,0,2019-11-02T22:14:36.502854+00:00
937,0,2019-11-02T22:14:36.508974+00:00
1199,0,2019-11-02T22:14:36.510413+00:00
3122,0,2019-11-02T22:14:36.510678+00:00
2156,0,2019-11-02T22:14:36.537662+00:00
2648,0,2019-11-02T22:14:36.539251+00:00
2011,0,2019-11-02T22:14:36.577642+00:00
906,0,2019-11-02T22:14:36.577996+00:00
1960,0,2019-11-02T22:14:36.610989+00:00
2531,0,2019-11-02T22:14:36.611233+00:00
66,0,2019-11-02T22:14:36.629603+00:00
337,0,2019-11-02T22:14:36.654851+00:00
4585,0,2019-11-02T22:14:36.661657+00:00
1911,0,2019-11-02T22:14:36.662756+00:00
73,0,2019-11-02T22:14:36.918653+00:00
3224,0,2019-11-02T22:14:36.919206+00:00
410,0,2019-11-02T22:14:36.991246+00:00
1413,0,2019-11-02T22:14:36.996472+00:00
4640,0,2019-11-02T22:14:36.996997+00:00
1644,0,2019-11-02T22:14:36.997231+00:00
517,0,2019-11-02T22:14:37.002551+00:00
903,0,2019-11-02T22:14:37.02486+00:00
2588,0,2019-11-02T22:14:37.037081+00:00
1380,0,2019-11-02T22:14:37.03885+00:00
3117,0,2019-11-02T22:14:37.039693+00:00
1907,0,2019-11-02T22:14:37.052635+00:00
3953,0,2019-11-02T22:14:37.053789+00:00
1023,0,2019-11-02T22:14:37.06313+00:00
1414,0,2019-11-02T22:14:37.063383+00:00
803,0,2019-11-02T22:14:37.063553+00:00
4753,0,2019-11-02T22:14:37.068916+00:00
737,0,2019-11-02T22:14:37.091564+00:00
1182,0,2019-11-02T22:14:37.092703+00:00
3205,0,2019-11-02T22:14:37.093341+00:00
180,0,2019-11-02T22:14:37.112645+00:00
1814,0,2019-11-02T22:14:37.115774+00:00
2341,0,2019-11-02T22:14:37.144124+00:00
1525,0,2019-11-02T22:14:37.156059+00:00
1804,0,2019-11-02T22:14:37.156379+00:00
2464,0,2019-11-02T22:14:37.156563+00:00
5246,0,2019-11-02T22:14:37.168682+00:00
1371,0,2019-11-02T22:14:37.174129+00:00
3956,0,2019-11-02T22:14:37.192036+00:00
2410,0,2019-11-02T22:14:37.192316+00:00
743,0,2019-11-02T22:14:37.192771+00:00
2575,0,2019-11-02T22:14:37.258853+00:00
1081,0,2019-11-02T22:14:37.259189+00:00
4146,0,2019-11-02T22:14:37.30383+00:00
3654,0,2019-11-02T22:14:37.304108+00:00
4076,0,2019-11-02T22:14:37.379846+00:00
3345,0,2019-11-02T22:14:37.428329+00:00
176,0,2019-11-02T22:14:37.428765+00:00
1410,0,2019-11-02T22:14:37.428935+00:00
3981,0,2019-11-02T22:14:37.429933+00:00
3127,0,2019-11-02T22:14:37.430138+00:00
2644,0,2019-11-02T22:14:37.430976+00:00
3314,0,2019-11-02T22:14:37.431814+00:00
2206,0,2019-11-02T22:14:37.432631+00:00
1317,0,2019-11-02T22:14:37.433568+00:00
459,0,2019-11-02T22:14:37.434444+00:00
4512,0,2019-11-02T22:14:37.459342+00:00
3565,0,2019-11-02T22:14:37.497252+00:00
1593,0,2019-11-02T22:14:37.499366+00:00
2299,0,2019-11-02T22:14:37.499943+00:00
969,0,2019-11-02T22:14:37.536584+00:00
84,0,2019-11-02T22:14:37.53682+00:00
5251,0,2019-11-02T22:14:37.537988+00:00
5423,0,2019-11-02T22:14:37.538853+00:00
3084,0,2019-11-02T22:14:37.539067+00:00
1807,0,2019-11-02T22:14:37.539468+00:00
3255,0,2019-11-02T22:14:37.559452+00:00
4263,0,2019-11-02T22:14:37.570542+00:00
2523,0,2019-11-02T22:14:37.570853+00:00
464,0,2019-11-02T22:14:37.571617+00:00
2517,0,2019-11-02T22:14:37.57684+00:00
2234,0,2019-11-02T22:14:37.653477+00:00
3346,0,2019-11-02T22:14:37.653836+00:00
3800,0,2019-11-02T22:14:37.654134+00:00
4835,0,2019-11-02T22:14:37.654516+00:00
2139,0,2019-11-02T22:14:37.654735+00:00
2282,0,2019-11-02T22:14:37.673458+00:00
1585,0,2019-11-02T22:14:37.673876+00:00
2570,0,2019-11-02T22:14:37.676402+00:00
3983,0,2019-11-02T22:14:37.678484+00:00
1241,0,2019-11-02T22:14:37.699482+00:00
4614,0,2019-11-02T22:14:37.725885+00:00
640,0,2019-11-02T22:14:37.726346+00:00
1917,0,2019-11-02T22:14:37.728512+00:00
1605,0,2019-11-02T22:14:37.755561+00:00
4484,0,2019-11-02T22:14:37.756173+00:00
1683,0,2019-11-02T22:14:37.75648+00:00
1806,0,2019-11-02T22:14:37.787796+00:00
4673,0,2019-11-02T22:14:37.788311+00:00
1450,0,2019-11-02T22:14:37.788534+00:00
187,0,2019-11-02T22:14:37.788865+00:00
1684,0,2019-11-02T22:14:37.828897+00:00
4485,0,2019-11-02T22:14:37.82919+00:00
1305,0,2019-11-02T22:14:37.857464+00:00
4674,0,2019-11-02T22:14:37.858647+00:00
1134,0,2019-11-02T22:14:37.85891+00:00
1701,0,2019-11-02T22:14:37.859084+00:00
973,0,2019-11-02T22:14:37.859328+00:00
4486,0,2019-11-02T22:14:37.886236+00:00
2800,0,2019-11-02T22:14:37.896244+00:00
2189,0,2019-11-02T22:14:37.918061+00:00
2208,0,2019-11-02T22:14:37.930702+00:00
4081,0,2019-11-02T22:14:37.930862+00:00
1870,0,2019-11-02T22:14:37.931263+00:00
3416,0,2019-11-02T22:14:37.950375+00:00
804,0,2019-11-02T22:14:37.986428+00:00
1573,0,2019-11-02T22:14:37.986909+00:00
3225,0,2019-11-02T22:14:38.018961+00:00
3064,0,2019-11-02T22:14:38.021972+00:00
3449,0,2019-11-02T22:14:38.022226+00:00
3521,0,2019-11-02T22:14:38.024911+00:00
430,0,2019-11-02T22:14:38.056344+00:00
3303,0,2019-11-02T22:14:38.057427+00:00
171,0,2019-11-02T22:14:38.06476+00:00
1382,0,2019-11-02T22:14:38.0864+00:00
3450,0,2019-11-02T22:14:38.086615+00:00
4047,0,2019-11-02T22:14:38.092149+00:00
2518,0,2019-11-02T22:14:38.092899+00:00
2368,0,2019-11-02T22:14:38.120567+00:00
172,0,2019-11-02T22:14:38.127308+00:00
1214,0,2019-11-02T22:14:38.127561+00:00
3815,0,2019-11-02T22:14:38.164149+00:00
2481,0,2019-11-02T22:14:38.164375+00:00
2133,0,2019-11-02T22:14:38.165352+00:00
3970,0,2019-11-02T22:14:38.166759+00:00
3666,0,2019-11-02T22:14:38.166857+00:00
2459,0,2019-11-02T22:14:38.220605+00:00
522,0,2019-11-02T22:14:38.523477+00:00
123,0,2019-11-02T22:14:38.607193+00:00
1138,0,2019-11-02T22:14:38.60775+00:00
3972,0,2019-11-02T22:14:38.608372+00:00
3942,0,2019-11-02T22:14:38.609784+00:00
2651,0,2019-11-02T22:14:38.609972+00:00
1160,0,2019-11-02T22:14:38.610854+00:00
4638,0,2019-11-02T22:14:38.612227+00:00
850,0,2019-11-02T22:14:38.640245+00:00
913,0,2019-11-02T22:14:38.662046+00:00
5382,0,2019-11-02T22:14:38.664451+00:00
2904,0,2019-11-02T22:14:38.665377+00:00
4877,0,2019-11-02T22:14:38.666606+00:00
2995,0,2019-11-02T22:14:38.666847+00:00
2353,0,2019-11-02T22:14:38.667923+00:00
348,0,2019-11-02T22:14:38.66877+00:00
3343,0,2019-11-02T22:14:38.669588+00:00
68,0,2019-11-02T22:14:38.669761+00:00
